,Race ID,Driver ID,avg pit time
893,880.0,3.0,22274.0
894,880.0,817.0,23806.0
895,880.0,815.0,22462.0
896,880.0,16.0,22721.0
897,881.0,20.0,21178.25
898,881.0,13.0,21642.25
899,881.0,16.0,63617.0
900,881.0,817.0,22270.666666666668
901,881.0,8.0,23495.0
902,881.0,814.0,83418.5
903,881.0,813.0,26667.0
904,881.0,823.0,23455.0
905,881.0,824.0,23663.25
906,881.0,822.0,25314.0
907,881.0,820.0,24354.75
908,881.0,17.0,20849.0
909,881.0,1.0,22304.5
910,881.0,18.0,49436.333333333336
911,881.0,807.0,22630.5
912,881.0,815.0,21295.25
913,881.0,154.0,22100.666666666668
914,881.0,821.0,22977.0
915,881.0,818.0,30852.0
916,881.0,819.0,29165.0
917,881.0,3.0,21605.75
918,882.0,17.0,24121.5
919,882.0,817.0,21870.333333333332
920,882.0,1.0,20187.666666666668
921,882.0,3.0,21640.0
922,882.0,819.0,21580.666666666668
923,882.0,4.0,20417.333333333332
924,882.0,8.0,20658.666666666668
925,882.0,824.0,22185.333333333332
926,882.0,823.0,20905.0
927,882.0,13.0,20076.333333333332
928,882.0,154.0,20159.333333333332
929,882.0,813.0,21097.666666666668
930,882.0,820.0,23768.333333333332
931,882.0,807.0,21040.666666666668
932,882.0,20.0,19866.0
933,882.0,814.0,20249.666666666668
934,882.0,818.0,20642.666666666668
935,882.0,822.0,21773.666666666668
936,882.0,18.0,19880.0
937,882.0,815.0,20111.0
938,883.0,821.0,23695.75
939,883.0,16.0,23680.0
940,883.0,823.0,23860.2
941,883.0,818.0,41485.0
942,883.0,4.0,21700.75
943,883.0,17.0,21350.0
944,883.0,154.0,22589.666666666668
945,883.0,3.0,21504.5
946,883.0,18.0,21978.25
947,883.0,817.0,22393.333333333332
948,883.0,824.0,23600.0
949,883.0,20.0,21618.666666666668
950,883.0,13.0,23178.25
951,883.0,815.0,21317.0
952,883.0,1.0,21705.333333333332
953,883.0,813.0,22486.333333333332
954,883.0,820.0,23860.5
955,883.0,819.0,22917.0
956,883.0,807.0,22290.0
957,883.0,822.0,24991.333333333332
958,883.0,814.0,22242.0
959,883.0,8.0,22219.0
960,884.0,824.0,22596.0
961,884.0,17.0,19230.0
962,884.0,13.0,19297.5
963,884.0,807.0,22500.833333333332
964,884.0,813.0,19426.6
965,884.0,819.0,20935.333333333332
966,884.0,4.0,19212.75
967,884.0,1.0,20326.75
968,884.0,814.0,19927.5
969,884.0,818.0,23886.25
970,884.0,823.0,21857.5
971,884.0,822.0,20537.333333333332
972,884.0,3.0,19599.333333333332
973,884.0,20.0,18889.75
974,884.0,8.0,19968.333333333332
975,884.0,815.0,19921.75
976,884.0,817.0,19812.5
977,884.0,18.0,19098.666666666668
978,884.0,821.0,20384.5
979,884.0,820.0,22738.666666666668
980,884.0,16.0,34213.5
981,885.0,813.0,33326.5
982,885.0,823.0,28879.333333333332
983,885.0,814.0,25643.0
984,885.0,817.0,25225.0
985,885.0,824.0,25156.5
986,885.0,820.0,23696.0
987,885.0,17.0,24316.0
988,885.0,8.0,24772.5
989,885.0,18.0,24585.0
990,885.0,13.0,25331.0
991,885.0,807.0,24974.0
992,885.0,4.0,24489.0
993,885.0,821.0,25645.0
994,885.0,815.0,24672.0
995,885.0,818.0,24827.0
996,885.0,20.0,24375.0
997,885.0,16.0,25274.0
998,885.0,822.0,29063.0
999,885.0,154.0,32272.5
1000,885.0,3.0,25200.0
1001,885.0,1.0,24801.0
1002,886.0,823.0,24482.0
1003,886.0,16.0,19426.0
1004,886.0,819.0,22108.5
1005,886.0,817.0,21269.0
1006,886.0,807.0,21318.5
1007,886.0,813.0,20213.333333333332
1008,886.0,17.0,21712.5
1009,886.0,818.0,21319.5
1010,886.0,815.0,20616.0
1011,886.0,3.0,21138.666666666668
1012,886.0,822.0,23330.0
1013,886.0,20.0,20866.5
1014,886.0,4.0,20574.0
1015,886.0,13.0,20422.5
1016,886.0,1.0,20767.5
1017,886.0,821.0,21770.5
1018,886.0,8.0,25182.0
1019,886.0,18.0,20212.0
1020,886.0,820.0,21374.0
1021,886.0,824.0,21378.0
1022,886.0,154.0,21216.5
1023,886.0,814.0,21066.0
1024,887.0,1.0,26830.5
1025,887.0,154.0,25129.0
1026,887.0,814.0,27834.666666666668
1027,887.0,4.0,24793.0
1028,887.0,17.0,26900.666666666668
1029,887.0,821.0,27098.5
1030,887.0,823.0,26240.0
1031,887.0,13.0,27290.5
1032,887.0,8.0,24710.0
1033,887.0,817.0,27837.5
1034,887.0,18.0,24551.0
1035,887.0,824.0,25828.0
1036,887.0,3.0,25106.333333333332
1037,887.0,16.0,24982.5
1038,887.0,807.0,26934.333333333332
1039,887.0,820.0,25866.0
1040,887.0,20.0,24125.5
1041,887.0,815.0,24812.0
1042,887.0,818.0,27867.5
1043,887.0,813.0,25259.5
1044,887.0,822.0,31041.0
1045,887.0,819.0,26281.0
1046,888.0,814.0,21015.0
1047,888.0,818.0,23147.0
1048,888.0,819.0,22357.666666666668
1049,888.0,817.0,19998.0
1050,888.0,16.0,20637.666666666668
1051,888.0,823.0,21139.666666666668
1052,888.0,824.0,20605.5
1053,888.0,1.0,19374.666666666668
1054,888.0,821.0,20281.666666666668
1055,888.0,20.0,19378.666666666668
1056,888.0,815.0,20432.5
1057,888.0,17.0,67318.0
1058,888.0,8.0,19765.333333333332
1059,888.0,820.0,20669.75
1060,888.0,4.0,19738.0
1061,888.0,154.0,19957.0
1062,888.0,3.0,20527.0
1063,888.0,807.0,20715.666666666668
1064,888.0,18.0,20252.0
1065,888.0,813.0,28263.5
1066,888.0,822.0,39745.5
1067,890.0,818.0,22927.666666666668
1068,890.0,823.0,22805.0
1069,890.0,1.0,21810.0
1070,890.0,813.0,22926.333333333332
1071,890.0,814.0,22834.666666666668
1072,890.0,817.0,23014.5
1073,890.0,3.0,22165.666666666668
1074,890.0,822.0,22317.5
1075,890.0,20.0,21624.0
1076,890.0,13.0,22125.666666666668
1077,890.0,807.0,20473.666666666668
1078,890.0,4.0,21867.0
1079,890.0,154.0,20806.25
1080,890.0,8.0,21902.0
1081,890.0,819.0,22457.5
1082,890.0,824.0,22470.0
1083,890.0,820.0,22627.0
1084,890.0,17.0,22044.333333333332
1085,890.0,815.0,22522.5
1086,890.0,821.0,22425.0
1087,890.0,18.0,22301.5
1088,891.0,807.0,23776.5
1089,891.0,13.0,22753.0
1090,891.0,814.0,23507.5
1091,891.0,818.0,24304.5
1092,891.0,1.0,23039.5
1093,891.0,16.0,23491.0
1094,891.0,813.0,31060.333333333332
1095,891.0,3.0,23308.0
1096,891.0,4.0,22537.5
1097,891.0,17.0,23240.5
1098,891.0,815.0,19987.5
1099,891.0,20.0,22784.5
1100,891.0,8.0,23744.0
1101,891.0,822.0,23475.5
1102,891.0,824.0,24022.0
1103,891.0,823.0,24483.0
1104,891.0,820.0,21785.333333333332
1105,891.0,817.0,23007.5
1106,891.0,18.0,22891.0
1107,891.0,821.0,20968.666666666668
1108,891.0,154.0,23445.0
1109,892.0,8.0,27869.5
1110,892.0,1.0,24387.5
1111,892.0,819.0,25966.0
1112,892.0,823.0,29751.0
1113,892.0,154.0,27040.0
1114,892.0,18.0,24450.0
1115,892.0,817.0,24319.0
1116,892.0,815.0,25933.0
1117,892.0,824.0,25541.0
1118,892.0,20.0,24305.0
1119,892.0,17.0,24205.0
1120,892.0,820.0,26146.0
1121,892.0,13.0,24692.0
1122,892.0,807.0,25633.0
1123,892.0,16.0,26873.0
1124,892.0,813.0,25397.0
1125,892.0,822.0,24665.0
1126,892.0,3.0,24079.0
1127,892.0,4.0,24208.0
1128,892.0,821.0,24668.0
1129,893.0,4.0,29306.0
1130,893.0,154.0,44334.666666666664
1131,893.0,13.0,29249.666666666668
1132,893.0,18.0,29684.5
1133,893.0,8.0,31241.0
1134,893.0,815.0,29052.5
1135,893.0,807.0,30081.5
1136,893.0,821.0,30535.0
1137,893.0,16.0,30358.0
1138,893.0,813.0,30195.0
1139,893.0,819.0,31798.333333333332
1140,893.0,823.0,32667.333333333332
1141,893.0,818.0,30149.666666666668
1142,893.0,17.0,28970.0
1143,893.0,824.0,30265.0
1144,893.0,3.0,29414.0
1145,893.0,820.0,30452.333333333332
1146,893.0,814.0,29722.0
1147,893.0,822.0,32139.333333333332
1148,893.0,1.0,29558.5
1149,893.0,20.0,28860.5
1150,893.0,817.0,32097.0
1151,894.0,16.0,35852.0
1152,894.0,18.0,26447.0
1153,894.0,13.0,22437.5
1154,894.0,813.0,23556.0
1155,894.0,814.0,23834.0
1156,894.0,821.0,23252.0
1157,894.0,822.0,24076.0
1158,894.0,1.0,22260.5
1159,894.0,4.0,22507.5
1160,894.0,819.0,24343.0
1161,894.0,154.0,22643.0
1162,894.0,3.0,32922.0
1163,894.0,807.0,23883.0
1164,894.0,815.0,30897.0
1165,894.0,823.0,22016.0
1166,894.0,824.0,23455.5
1167,894.0,20.0,22798.5
1168,894.0,8.0,23080.0
1169,894.0,17.0,22931.666666666668
1170,894.0,818.0,24112.666666666668
1171,894.0,820.0,25030.0
1172,894.0,817.0,23543.0
1173,895.0,819.0,22232.0
1174,895.0,1.0,25297.0
1175,895.0,818.0,24926.333333333332
1176,895.0,18.0,24276.666666666668
1177,895.0,822.0,23452.0
1178,895.0,16.0,23643.5
1179,895.0,821.0,23535.5
1180,895.0,813.0,23863.0
1181,895.0,807.0,23607.0
1182,895.0,814.0,23667.0
1183,895.0,17.0,23161.666666666668
1184,895.0,13.0,21213.0
1185,895.0,8.0,23301.5
1186,895.0,820.0,24010.5
1187,895.0,154.0,23184.0
1188,895.0,3.0,21485.0
1189,895.0,815.0,26571.666666666668
1190,895.0,4.0,22742.0
1191,895.0,20.0,22894.5
1192,895.0,817.0,22195.666666666668
1193,896.0,814.0,23843.0
1194,896.0,818.0,24180.0
1195,896.0,819.0,28026.0
1196,896.0,20.0,23784.0
1197,896.0,4.0,25820.333333333332
1198,896.0,807.0,25995.666666666668
1199,896.0,824.0,29660.0
1200,896.0,18.0,24015.0
1201,896.0,3.0,23790.0
1202,896.0,8.0,25565.0
1203,896.0,13.0,23455.5
1204,896.0,1.0,23560.0
1205,896.0,813.0,25921.0
1206,896.0,154.0,23648.0
1207,896.0,821.0,22832.666666666668
1208,896.0,17.0,23473.0
1209,896.0,815.0,24225.5
1210,896.0,820.0,24601.0
1211,896.0,822.0,26764.0
1212,896.0,817.0,25039.5
1213,896.0,16.0,23891.0
1214,897.0,18.0,24346.0
1215,897.0,813.0,23148.0
1216,897.0,824.0,23820.0
1217,897.0,815.0,21436.5
1218,897.0,820.0,23146.0
1219,897.0,1.0,21490.5
1220,897.0,817.0,22570.0
1221,897.0,823.0,22560.0
1222,897.0,17.0,21543.0
1223,897.0,154.0,21956.5
1224,897.0,819.0,23251.5
1225,897.0,807.0,20457.666666666668
1226,897.0,3.0,21643.0
1227,897.0,20.0,21786.5
1228,897.0,4.0,21491.5
1229,897.0,818.0,22769.0
1230,897.0,13.0,21900.0
1231,897.0,821.0,22377.5
1232,897.0,814.0,22270.0
1233,897.0,822.0,25020.5
1234,897.0,16.0,22048.0
1235,898.0,821.0,24943.0
1236,898.0,820.0,21515.0
1237,898.0,813.0,32794.0
1238,898.0,5.0,30828.0
1239,898.0,18.0,24589.0
1240,898.0,819.0,23130.0
1241,898.0,13.0,24026.0
1242,898.0,824.0,26205.0
1243,898.0,823.0,25268.0
1244,898.0,815.0,23808.0
1245,898.0,814.0,24679.0
1246,898.0,3.0,23806.0
1247,898.0,817.0,24226.0
1248,898.0,822.0,25014.0
1249,898.0,1.0,23904.0
1250,898.0,4.0,23817.0
1251,898.0,20.0,24086.0
1252,898.0,807.0,24030.0
1253,898.0,818.0,24381.0
1254,898.0,17.0,23537.0
1255,898.0,154.0,23876.0
1256,899.0,818.0,23696.333333333332
1257,899.0,817.0,23030.5
1258,899.0,5.0,22832.5
1259,899.0,822.0,23930.5
1260,899.0,16.0,23381.0
1261,899.0,13.0,20788.0
1262,899.0,815.0,22494.0
1263,899.0,18.0,23267.0
1264,899.0,807.0,23562.0
1265,899.0,814.0,23283.5
1266,899.0,4.0,22743.5
1267,899.0,1.0,21487.666666666668
1268,899.0,824.0,24030.0
1269,899.0,3.0,23040.5
1270,899.0,821.0,23497.5
1271,899.0,17.0,25865.0
1272,899.0,813.0,25167.0
1273,899.0,20.0,27704.5
1274,899.0,823.0,22726.0
1275,899.0,819.0,24099.0
1276,899.0,820.0,23910.333333333332
1277,900.0,154.0,19759.5
1278,900.0,821.0,28227.0
1279,900.0,815.0,23521.333333333332
1280,900.0,18.0,22405.0
1281,900.0,3.0,24002.0
1282,900.0,817.0,22710.5
1283,900.0,825.0,22711.5
1284,900.0,807.0,22774.0
1285,900.0,4.0,22432.5
1286,900.0,8.0,23684.0
1287,900.0,818.0,23051.0
1288,900.0,826.0,27217.0
1289,900.0,828.0,23238.0
1290,900.0,820.0,23851.0
1291,900.0,824.0,23238.5
1292,900.0,813.0,22847.0
1293,900.0,822.0,29019.0
1294,900.0,16.0,24305.0
1295,901.0,824.0,52836.0
1296,901.0,818.0,36113.5
1297,901.0,8.0,25020.666666666668
1298,901.0,825.0,30730.666666666668
1299,901.0,826.0,25957.0
1300,901.0,821.0,27872.5
1301,901.0,820.0,27559.0
1302,901.0,4.0,24443.0
1303,901.0,16.0,25745.5
1304,901.0,828.0,27528.333333333332
1305,901.0,817.0,45598.0
1306,901.0,13.0,24580.0
1307,901.0,154.0,25459.0
1308,901.0,20.0,24782.0
1309,901.0,18.0,24797.666666666668
1310,901.0,3.0,24888.0
1311,901.0,822.0,24827.333333333332
1312,901.0,1.0,24794.666666666668
1313,901.0,155.0,26814.5
1314,901.0,807.0,25111.5
1315,902.0,818.0,29896.0
1316,902.0,16.0,33020.0
1317,902.0,822.0,25362.666666666668
1318,902.0,826.0,25583.0
1319,902.0,824.0,25144.6
1320,902.0,828.0,25593.0
1321,902.0,820.0,26357.333333333332
1322,902.0,4.0,24946.333333333332
1323,902.0,821.0,25588.0
1324,902.0,13.0,24999.666666666668
1325,902.0,8.0,24959.0
1326,902.0,154.0,25305.666666666668
1327,902.0,825.0,24914.0
1328,902.0,807.0,24598.5
1329,902.0,155.0,26876.0
1330,902.0,815.0,24717.0
1331,902.0,20.0,25575.0
1332,902.0,18.0,24860.5
1333,902.0,817.0,24761.0
1334,902.0,1.0,24916.5
1335,902.0,813.0,29739.5
1336,902.0,3.0,24879.0
1337,903.0,18.0,22478.0
1338,903.0,154.0,23213.0
1339,903.0,13.0,51053.5
1340,903.0,8.0,23142.5
1341,903.0,815.0,23275.0
1342,903.0,828.0,23792.0
1343,903.0,4.0,22861.5
1344,903.0,807.0,23101.0
1345,903.0,155.0,25002.333333333332
1346,903.0,813.0,23516.0
1347,903.0,824.0,24552.0
1348,903.0,20.0,22408.0
1349,903.0,822.0,24209.5
1350,903.0,820.0,23848.333333333332
1351,903.0,3.0,23183.0
1352,903.0,826.0,23574.5
1353,903.0,821.0,22991.333333333332
1354,903.0,817.0,22842.0
1355,903.0,818.0,24268.0
1356,903.0,1.0,23483.5
1357,903.0,825.0,23124.5
1358,904.0,20.0,21727.0
1359,904.0,817.0,21899.5
1360,904.0,154.0,22102.0
1361,904.0,13.0,22525.0
1362,904.0,813.0,24937.5
1363,904.0,4.0,21882.666666666668
1364,904.0,818.0,22976.0
1365,904.0,8.0,22391.5
1366,904.0,807.0,22539.5
1367,904.0,18.0,23109.0
1368,904.0,16.0,25695.5
1369,904.0,820.0,23718.333333333332
1370,904.0,1.0,23270.5
1371,904.0,815.0,22324.5
1372,904.0,826.0,22842.666666666668
1373,904.0,821.0,23622.666666666668
1374,904.0,828.0,24881.0
1375,904.0,825.0,21831.0
1376,904.0,822.0,22762.5
1377,904.0,3.0,22281.5
1378,904.0,824.0,22748.0
1379,904.0,155.0,22789.0
1380,905.0,154.0,25670.5
1381,905.0,16.0,33207.0
1382,905.0,20.0,66065.0
1383,905.0,820.0,32187.666666666668
1384,905.0,18.0,25992.0
1385,905.0,821.0,25906.0
1386,905.0,155.0,25268.5
1387,905.0,824.0,32658.0
1388,905.0,3.0,24672.0
1389,905.0,1.0,27509.0
1390,905.0,828.0,26838.0
1391,905.0,8.0,27620.666666666668
1392,905.0,817.0,26584.0
1393,905.0,4.0,26499.0
1394,905.0,825.0,28943.0
1395,905.0,818.0,22414.5
1396,905.0,807.0,25714.0
1397,905.0,822.0,25595.0
1398,905.0,13.0,24264.0
1399,906.0,821.0,24513.666666666668
1400,906.0,154.0,23899.5
1401,906.0,817.0,23440.0
1402,906.0,822.0,23969.5
1403,906.0,18.0,24271.5
1404,906.0,20.0,23622.0
1405,906.0,13.0,25980.5
1406,906.0,818.0,24204.0
1407,906.0,825.0,23693.0
1408,906.0,16.0,23885.5
1409,906.0,4.0,23861.0
1410,906.0,8.0,24073.0
1411,906.0,3.0,24492.0
1412,906.0,1.0,23985.5
1413,906.0,826.0,25466.5
1414,906.0,815.0,23907.0
1415,906.0,807.0,23902.0
1416,907.0,154.0,23048.0
1417,907.0,818.0,22303.0
1418,907.0,807.0,22083.0
1419,907.0,825.0,21776.0
1420,907.0,826.0,21906.0
1421,907.0,817.0,21432.5
1422,907.0,3.0,21569.0
1423,907.0,16.0,22704.5
1424,907.0,821.0,35606.333333333336
1425,907.0,1.0,22390.5
1426,907.0,13.0,21996.0
1427,907.0,4.0,21255.0
1428,907.0,155.0,22480.0
1429,907.0,822.0,21670.5
1430,907.0,8.0,21766.0
1431,907.0,20.0,25612.5
1432,907.0,813.0,22977.5
1433,907.0,18.0,21373.5
1434,907.0,828.0,24177.5
1435,907.0,815.0,22865.0
1436,907.0,820.0,22977.0
1437,907.0,824.0,24452.0
1438,908.0,820.0,26445.5
1439,908.0,20.0,28672.5
1440,908.0,826.0,28637.5
1441,908.0,817.0,28483.0
1442,908.0,3.0,28329.0
1443,908.0,155.0,29523.5
1444,908.0,16.0,29956.0
1445,908.0,1.0,29485.0
1446,908.0,4.0,34410.0
1447,908.0,815.0,29599.0
1448,908.0,813.0,28831.0
1449,908.0,825.0,28745.0
1450,908.0,818.0,30218.0
1451,908.0,18.0,28645.0
1452,908.0,807.0,29579.0
1453,908.0,824.0,30353.0
1454,908.0,154.0,29710.0
1455,908.0,822.0,29104.0
1456,909.0,825.0,21473.666666666668
1457,909.0,828.0,22602.666666666668
1458,909.0,826.0,20282.0
1459,909.0,4.0,19171.333333333332
1460,909.0,18.0,20247.0
1461,909.0,817.0,19092.0
1462,909.0,818.0,22472.0
1463,909.0,20.0,19182.333333333332
1464,909.0,807.0,19539.0
1465,909.0,815.0,20525.666666666668
1466,909.0,821.0,21362.0
1467,909.0,3.0,20156.0
1468,909.0,822.0,20160.5
1469,909.0,155.0,20190.333333333332
1470,909.0,16.0,20031.0
1471,909.0,820.0,21811.666666666668
1472,909.0,813.0,19112.5
1473,909.0,8.0,19781.333333333332
1474,909.0,824.0,20303.0
1475,909.0,154.0,18928.0
1476,909.0,1.0,19832.0
1477,910.0,18.0,23918.333333333332
1478,910.0,817.0,22739.666666666668
1479,910.0,807.0,24040.0
1480,910.0,13.0,22413.333333333332
1481,910.0,818.0,23466.0
1482,910.0,815.0,25535.0
1483,910.0,821.0,24050.0
1484,910.0,16.0,27228.0
1485,910.0,1.0,23582.0
1486,910.0,8.0,22684.0
1487,910.0,154.0,23979.0
1488,910.0,826.0,22812.5
1489,910.0,155.0,34086.0
1490,910.0,820.0,23928.5
1491,910.0,813.0,25600.666666666668
1492,910.0,3.0,22897.333333333332
1493,910.0,822.0,23534.666666666668
1494,910.0,20.0,21889.0
1495,910.0,4.0,21943.5
1496,910.0,824.0,24207.333333333332
1497,910.0,825.0,22679.0
1498,911.0,154.0,25554.333333333332
1499,911.0,824.0,24640.0
1500,911.0,1.0,24467.666666666668
1501,911.0,3.0,25441.666666666668
1502,911.0,8.0,22838.5
1503,911.0,815.0,23540.5
1504,911.0,13.0,23750.666666666668
1505,911.0,20.0,22907.0
1506,911.0,826.0,24259.0
1507,911.0,807.0,23832.0
1508,911.0,817.0,22794.0
1509,911.0,825.0,22764.5
1510,911.0,16.0,23755.333333333332
1511,911.0,828.0,24148.0
1512,911.0,820.0,24303.5
1513,911.0,822.0,22972.5
1514,911.0,4.0,25947.0
1515,911.0,18.0,22694.0
1516,911.0,821.0,23078.5
1517,911.0,818.0,23386.5
1518,912.0,821.0,26306.0
1519,912.0,20.0,25176.0
1520,912.0,815.0,24938.0
1521,912.0,807.0,25547.0
1522,912.0,8.0,24547.0
1523,912.0,154.0,25098.0
1524,912.0,825.0,24214.0
1525,912.0,4.0,24913.0
1526,912.0,813.0,24223.0
1527,912.0,18.0,24669.0
1528,912.0,155.0,25277.0
1529,912.0,13.0,24323.0
1530,912.0,3.0,24583.0
1531,912.0,822.0,24991.0
1532,912.0,818.0,25046.0
1533,912.0,16.0,26864.0
1534,912.0,1.0,24453.0
1535,912.0,817.0,24388.0
1536,912.0,824.0,26641.0
1537,912.0,826.0,24651.0
1538,912.0,828.0,28685.0
1539,913.0,818.0,31742.0
1540,913.0,16.0,30102.333333333332
1541,913.0,20.0,29440.0
1542,913.0,8.0,29686.666666666668
1543,913.0,807.0,29921.333333333332
1544,913.0,1.0,29915.333333333332
1545,913.0,825.0,28743.666666666668
1546,913.0,817.0,29437.0
1547,913.0,815.0,31027.25
1548,913.0,154.0,29374.333333333332
1549,913.0,813.0,29503.5
1550,913.0,824.0,30016.666666666668
1551,913.0,4.0,28904.333333333332
1552,913.0,828.0,30254.0
1553,913.0,18.0,28634.0
1554,913.0,820.0,32867.666666666664
1555,913.0,826.0,30456.333333333332
1556,913.0,13.0,29292.0
1557,913.0,822.0,29610.0
1558,913.0,821.0,33679.0
1559,914.0,3.0,395024.6666666667
1560,914.0,1.0,394954.3333333333
1561,914.0,822.0,395503.6666666667
1562,914.0,13.0,395299.3333333333
1563,914.0,4.0,1137051.0
1564,914.0,817.0,395103.6666666667
1565,914.0,825.0,248343.6
1566,914.0,18.0,303472.5
1567,914.0,20.0,394061.6666666667
1568,914.0,8.0,248374.8
1569,914.0,815.0,302654.5
1570,914.0,826.0,302468.0
1571,914.0,807.0,302480.75
1572,914.0,16.0,302413.5
1573,914.0,821.0,395456.3333333333
1574,914.0,154.0,245775.4
1575,914.0,824.0,394578.0
1576,914.0,155.0,247631.0
1577,914.0,818.0,395453.6666666667
1578,914.0,820.0,395698.0
1579,914.0,813.0,300692.5
1580,914.0,828.0,299167.5
1581,915.0,3.0,33820.0
1582,915.0,13.0,30095.0
1583,915.0,820.0,31374.0
1584,915.0,817.0,30006.0
1585,915.0,16.0,30733.0
1586,915.0,826.0,30952.5
1587,915.0,154.0,30037.0
1588,915.0,813.0,30180.0
1589,915.0,18.0,29994.0
1590,915.0,818.0,30272.0
1591,915.0,807.0,30096.0
1592,915.0,4.0,35112.0
1593,915.0,815.0,29876.0
1594,915.0,822.0,30363.0
1595,915.0,825.0,29736.0
1596,915.0,8.0,30097.0
1597,915.0,1.0,30503.0
1598,915.0,828.0,30890.0
1599,915.0,20.0,30355.0
1600,915.0,821.0,30303.0
1601,916.0,825.0,25689.0
1602,916.0,807.0,33427.0
1603,916.0,18.0,25176.0
1604,916.0,821.0,26977.0
1605,916.0,20.0,23970.5
1606,916.0,13.0,24972.0
1607,916.0,817.0,24198.0
1608,916.0,3.0,24473.0
1609,916.0,822.0,24217.0
1610,916.0,813.0,27101.0
1611,916.0,818.0,27355.5
1612,916.0,1.0,24306.0
1613,916.0,4.0,24367.0
1614,916.0,154.0,24245.0
1615,916.0,8.0,24076.333333333332
1616,916.0,826.0,25241.666666666668
1617,917.0,813.0,23236.0
1618,917.0,13.0,26740.666666666668
1619,917.0,815.0,25510.333333333332
1620,917.0,822.0,28347.0
1621,917.0,18.0,23007.0
1622,917.0,20.0,23249.666666666668
1623,917.0,3.0,23438.666666666668
1624,917.0,825.0,23794.0
1625,917.0,4.0,23163.0
1626,917.0,817.0,23006.0
1627,917.0,1.0,23483.0
1628,917.0,821.0,23782.0
1629,917.0,8.0,25680.5
1630,917.0,818.0,24064.0
1631,917.0,807.0,23429.333333333332
1632,917.0,826.0,24704.0
1633,917.0,16.0,26206.666666666668
1634,917.0,154.0,23937.0
1635,918.0,154.0,19797.666666666668
1636,918.0,4.0,21843.5
1637,918.0,16.0,22331.666666666668
1638,918.0,18.0,22334.5
1639,918.0,826.0,24169.0
1640,918.0,8.0,21876.0
1641,918.0,821.0,23199.0
1642,918.0,813.0,21998.0
1643,918.0,1.0,21886.0
1644,918.0,822.0,21838.0
1645,918.0,3.0,22912.0
1646,918.0,13.0,22047.0
1647,918.0,818.0,22676.0
1648,918.0,815.0,22178.0
1649,918.0,829.0,23844.5
1650,918.0,807.0,24543.5
1651,918.0,155.0,23423.5
1652,918.0,825.0,21855.0
1653,918.0,20.0,22352.5
1654,918.0,817.0,21664.5
1655,926.0,828.0,22762.666666666668
1656,926.0,8.0,24935.0
1657,926.0,13.0,22062.0
1658,926.0,807.0,21874.5
1659,926.0,817.0,22535.0
1660,926.0,20.0,22694.0
1661,926.0,832.0,55789.0
1662,926.0,1.0,22295.0
1663,926.0,831.0,22933.0
1664,926.0,3.0,22105.0
1665,926.0,18.0,23353.0
1666,926.0,830.0,23532.0
1667,926.0,815.0,26009.0
1668,927.0,813.0,32986.333333333336
1669,927.0,831.0,27548.5
1670,927.0,8.0,25560.666666666668
1671,927.0,1.0,24956.0
1672,927.0,3.0,27533.0
1673,927.0,817.0,25903.666666666668
1674,927.0,13.0,25863.333333333332
1675,927.0,826.0,27131.0
1676,927.0,830.0,26646.333333333332
1677,927.0,822.0,26529.333333333332
1678,927.0,4.0,25222.0
1679,927.0,18.0,28151.333333333332
1680,927.0,833.0,27915.333333333332
1681,927.0,832.0,25145.5
1682,927.0,807.0,28741.333333333332
1683,927.0,154.0,25004.0
1684,927.0,20.0,24544.0
1685,927.0,815.0,30522.0
1686,928.0,831.0,23570.5
1687,928.0,813.0,21093.666666666668
1688,928.0,815.0,23103.666666666668
1689,928.0,154.0,23513.0
1690,928.0,830.0,23757.0
1691,928.0,4.0,23291.5
1692,928.0,20.0,22466.0
1693,928.0,13.0,23231.0
1694,928.0,1.0,22440.0
1695,928.0,822.0,23333.0
1696,928.0,828.0,24217.5
1697,928.0,817.0,22766.0
1698,928.0,18.0,23604.5
1699,928.0,3.0,22656.0
1700,928.0,8.0,22635.5
1701,928.0,829.0,24093.0
1702,928.0,833.0,25013.0
1703,928.0,832.0,23609.5
1704,929.0,830.0,33281.5
1705,929.0,807.0,25436.666666666668
1706,929.0,831.0,25855.666666666668
1707,929.0,13.0,24955.5
1708,929.0,813.0,54043.333333333336
1709,929.0,828.0,33749.666666666664
1710,929.0,832.0,29620.0
1711,929.0,154.0,24997.0
1712,929.0,20.0,27626.333333333332
1713,929.0,4.0,25124.0
1714,929.0,3.0,25364.5
1715,929.0,822.0,24958.0
1716,929.0,817.0,25333.0
1717,929.0,1.0,25159.5
1718,929.0,826.0,25056.5
1719,929.0,8.0,24660.0
1720,929.0,815.0,25430.5
1721,929.0,833.0,26703.5
1722,929.0,829.0,26291.0
1723,930.0,807.0,22579.333333333332
1724,930.0,826.0,22470.0
1725,930.0,18.0,23327.333333333332
1726,930.0,831.0,22931.5
1727,930.0,1.0,23092.666666666668
1728,930.0,817.0,23662.0
1729,930.0,830.0,23501.5
1730,930.0,20.0,21799.0
1731,930.0,13.0,22341.666666666668
1732,930.0,813.0,26670.0
1733,930.0,832.0,22518.5
1734,930.0,3.0,22161.0
1735,930.0,822.0,21941.0
1736,930.0,154.0,28282.5
1737,930.0,829.0,23508.666666666668
1738,930.0,8.0,22206.0
1739,930.0,833.0,23967.0
1740,930.0,828.0,24072.0
