Race ID,Driver ID,position,avg laptime,Avg Pit Time
863,10,19.0,104719.3090909091,25334.666666666668
864,10,18.0,93180.328125,20884.33333333333
865,10,14.0,83346.37662337662,31035.0
866,10,21.0,83321.80357142857,25520.0
868,10,18.0,101622.82352941176,25703.0
869,10,22.0,85615.265625,20175.5
870,10,21.0,92502.4696969697,20860.0
871,10,15.0,125683.72093023256,21561.5
872,10,17.0,93092.94230769233,25664.0
873,10,12.0,124034.94915254238,31496.0
874,10,16.0,103550.84615384616,21091.0
875,10,18.0,108754.62962962964,21414.0
876,10,20.0,94750.79310344828,27303.0
877,10,14.0,116638.90909090907,19884.0
878,10,19.0,106244.41818181818,23092.0
879,10,16.0,90945.4857142857,23263.25
1000,1,1.0,83377.52857142857,21480.0
1001,1,2.0,114216.75,20873.5
1002,1,1.0,87065.7358490566,23728.0
1003,1,1.0,109370.67213114754,28946.0
1004,1,1.0,98965.679245283,29551.0
1005,1,1.0,98812.49056603774,22614.0
1006,1,3.0,101089.01785714286,23804.0
1007,1,4.0,84332.23943661971,22334.0
1008,1,1.0,73648.81690140846,22641.0
1009,1,1.0,108734.2181818182,21283.0
1010,1,2.0,88762.25862068965,21515.0
1011,1,1.0,99320.9649122807,24289.5
1012,1,1.0,98684.82142857143,23120.5
1013,1,2.0,108126.7843137255,19993.0
1014,1,1.0,87127.92424242424,22388.0
1015,1,1.0,79595.34615384616,24266.0
1016,1,2.0,76386.91428571429,23662.0
1017,1,1.0,95682.98113207548,30186.0
1018,1,5.0,69642.6338028169,30067.0
1019,1,1.0,93624.07692307692,28905.0
1020,1,11.0,98295.96875,21968.8
1021,1,1.0,81482.8,22135.0
1022,1,2.0,114242.97727272728,23497.0
1023,1,3.0,86072.90566037736,23821.5
1024,1,4.0,116693.03278688523,28930.0
1025,1,1.0,106018.71698113208,29751.0
1026,1,3.0,94627.17307692308,23586.5
1027,1,1.0,81815.54929577465,22269.0
1028,1,2.0,100710.73214285714,23943.0
1029,1,2.0,78884.74647887323,23010.0
1030,1,1.0,102649.36363636365,22178.0
1031,1,2.0,76851.0985915493,19107.5
1032,1,1.0,70009.61971830986,21729.0
1033,1,1.0,82463.9,22336.666666666668
1034,1,1.0,101563.1346153846,28805.0
1035,1,2.0,92179.21153846152,28904.0
1036,1,1.0,83413.31818181818,22615.0
1037,1,1.0,114744.56818181818,23298.0
1038,1,7.0,121571.71698113208,524392.6666666666
1039,1,1.0,141950.16949152542,560077.6
1040,1,3.0,106850.81132075471,41352.0
1041,1,1.0,95827.35,23581.5
1042,1,1.0,81770.12121212122,27162.0
1043,1,1.0,84324.28571428571,30653.5
1044,1,1.0,105850.22413793104,23860.0
1045,1,1.0,126096.75438596492,404128.3333333333
1047,1,3.0,105582.90909090907,22406.0
1052,1,1.0,98641.01785714286,24457.5
1053,1,2.0,117088.85714285714,407727.75
1054,1,1.0,85930.62121212122,23832.33333333333
1055,1,1.0,84661.81818181818,22149.0
1056,1,7.0,76987.83333333333,24013.5
1057,1,16.0,157530.9411764706,679608.3333333334
1059,1,2.0,99031.58490566038,30263.0
841,13,9.0,94059.39655172414,24145.666666666668
842,13,5.0,105299.82142857143,24886.0
843,13,6.0,104179.75,21396.0
844,13,11.0,94782.43103448275,23375.0
845,13,10.0,92440.63793103448,21618.0
846,13,9.0,82576.28125,26615.0
847,13,6.0,210182.3142857143,24633.5
848,13,5.0,105752.17543859647,22219.666666666668
849,13,5.0,102888.57692307692,23775.33333333333
850,13,5.0,98376.43333333332,20810.666666666668
851,13,6.0,92650.18571428572,21760.25
852,13,8.0,119794.75,21869.33333333333
853,13,6.0,92248.39622641508,21984.5
854,13,9.0,119139.1,31025.5
855,13,7.0,103427.679245283,21209.0
856,13,6.0,107402.3090909091,22361.0
857,13,11.0,94028.65625,21462.0
858,13,5.0,106953.89090909091,20253.0
859,13,5.0,78932.35211267606,21374.5
860,13,13.0,99756.32608695651,22314.666666666668
861,13,15.0,178377.3392857143,24629.5
862,13,13.0,104101.92857142857,20150.5
863,13,9.0,101333.1403508772,22486.0
864,13,15.0,91800.72307692308,18933.25
865,13,6.0,81701.94871794872,24993.0
866,13,10.0,79640.82857142857,21121.5
867,13,16.0,111774.67857142857,25035.25
868,13,4.0,98477.05769230767,25217.5
869,13,12.0,82646.11940298507,20622.0
870,13,9.0,88461.63768115942,19949.0
871,13,5.0,122235.79545454546,20677.5
872,13,4.0,90771.4716981132,22161.0
873,13,8.0,123202.93220338984,30272.0
874,13,2.0,101073.22641509434,20857.0
875,13,4.0,105614.89090909091,20731.0
876,13,6.0,91923.63333333332,21100.0
877,13,7.0,116028.41818181818,19585.0
878,13,4.0,103594.32142857143,21520.0
879,13,3.0,89102.40845070423,22234.33333333333
880,13,4.0,93737.96551724138,21591.33333333333
881,13,5.0,106470.16071428572,21642.25
882,13,6.0,104067.35714285714,20076.33333333333
883,13,15.0,102576.52631578948,23178.25
884,13,3.0,90646.13636363635,19297.5
885,13,19.0,84289.67857142857,25331.0
886,13,8.0,80564.50724637682,20422.5
887,13,6.0,107577.48076923077,27290.5
890,13,8.0,88655.6,22125.666666666668
891,13,7.0,115366.31818181818,22753.0
892,13,4.0,89107.7924528302,24692.0
893,13,6.0,118311.62295081968,29249.666666666668
894,13,9.0,113238.0181818182,22437.5
895,13,10.0,99972.90566037736,21213.0
896,13,4.0,91897.98333333334,23455.5
897,13,8.0,108527.12727272727,21900.0
898,13,13.0,107929.67857142857,24026.0
899,13,7.0,78949.43661971831,20788.0
901,13,7.0,109125.89285714286,24580.0
902,13,7.0,105508.91228070176,24999.666666666668
903,13,15.0,106460.16363636364,51053.5
904,13,13.0,93826.23076923077,22525.0
905,13,7.0,85577.68831168831,24264.0
906,13,5.0,84924.85507246378,25980.5
907,13,4.0,74539.91549295775,21996.0
910,13,5.0,97355.7,22413.33333333333
911,13,9.0,117102.97727272728,23750.666666666668
912,13,3.0,90099.28301886792,24323.0
913,13,5.0,120782.6,29292.0
914,13,7.0,154957.88636363635,395299.3333333333
915,13,11.0,105502.28301886792,30095.0
916,13,4.0,107709.08928571428,24972.0
917,13,3.0,76670.22535211267,26740.666666666668
918,13,2.0,108094.45454545454,22047.0
926,13,4.0,95728.6724137931,22062.0
927,13,6.0,109631.76785714286,25863.33333333333
928,13,5.0,106974.14285714286,23231.0
929,13,10.0,102155.08928571428,24955.5
930,13,6.0,93240.4393939394,22341.666666666668
931,13,15.0,85552.85714285714,30766.33333333333
932,13,6.0,79564.65714285715,23912.0
933,13,3.0,76542.2957746479,22447.0
934,13,4.0,106241.69230769233,30658.5
936,13,12.0,93395.115942029,20998.8
937,13,6.0,118038.83720930232,23468.5
938,13,3.0,89213.64150943396,25207.0
939,13,19.0,125127.23333333334,28567.33333333333
940,13,17.0,104469.39215686274,28523.666666666668
941,13,4.0,110751.98113207548,30741.0
942,13,11.0,121012.8695652174,24646.0
943,13,6.0,86993.39436619719,22967.5
944,13,8.0,78509.05714285714,23738.33333333333
945,13,8.0,109235.0181818182,22780.5
948,13,5.0,114992.0,555677.5
949,13,8.0,100326.51785714286,24164.5
950,13,6.0,107310.75,22736.5
951,13,5.0,106347.62264150944,29808.0
952,13,8.0,93647.33333333331,21927.666666666668
953,13,10.0,93400.24675324676,25058.0
954,13,7.0,80248.05714285714,22925.0
955,13,10.0,110936.09803921568,19651.5
956,13,14.0,75713.90476190476,19682.75
957,13,11.0,111700.39215686274,29330.666666666668
958,13,18.0,89035.91176470589,22079.5
959,13,19.0,84630.36111111111,27492.5
960,13,10.0,144475.70454545456,348554.3333333333
961,13,9.0,88937.84905660378,23881.0
962,13,12.0,116120.65,28523.0
963,13,13.0,106622.92727272728,23910.33333333333
964,13,9.0,100020.679245283,22463.0
965,13,7.0,107256.12727272727,23820.0
966,13,9.0,86022.64788732394,21863.0
967,13,13.0,183791.95652173916,888693.5
968,13,9.0,108062.70909090908,21657.0
969,13,6.0,90088.73684210528,21568.0
970,13,14.0,107716.10909090909,20185.5
971,13,6.0,99784.2105263158,24972.0
972,13,9.0,103748.56862745098,29921.5
973,13,13.0,90348.859375,28656.666666666668
974,13,9.0,80817.7564102564,24738.0
976,13,14.0,188396.52,449052.3333333333
977,13,9.0,70364.62857142858,20977.0
978,13,10.0,97854.58,27583.0
980,13,8.0,116351.56818181818,22879.5
981,13,8.0,86927.28301886792,25078.0
982,13,11.0,128449.6551724138,30731.5
983,13,9.0,98746.54545454546,23791.0
984,13,10.0,101055.8653846154,22956.0
985,13,9.0,102442.03636363636,23772.0
986,13,11.0,83469.21428571429,22055.0
987,13,7.0,78241.4647887324,19248.5
988,13,10.0,104984.38888888888,21449.0
841,15,15.0,97384.57142857143,24873.5
842,15,17.0,109031.29032258064,25516.0
843,15,19.0,106439.52727272728,22644.5
844,15,18.0,96208.22807017544,22715.666666666668
845,15,18.0,93925.046875,22362.666666666668
846,15,13.0,102887.43421052632,25830.0
847,15,17.0,213946.5507246377,33385.333333333336
848,15,20.0,109560.29090909092,22729.0
851,15,21.0,107424.88235294116,23118.0
852,15,14.0,121297.04651162792,21821.5
853,15,14.0,95651.74509803922,26905.5
854,15,21.0,126622.1914893617,31844.33333333333
855,15,19.0,104708.81132075471,22008.33333333333
856,15,17.0,109734.44444444444,22646.0
857,15,19.0,99245.27272727272,29259.33333333333
858,15,18.0,110828.37735849056,20807.5
859,15,18.0,81367.98550724638,22085.5
841,16,11.0,94645.50877192985,24924.5
842,16,11.0,106450.19642857143,25430.0
843,16,15.0,105799.2,23585.0
844,16,13.0,95104.0701754386,21246.33333333333
845,16,13.0,92666.72307692308,21423.33333333333
846,16,7.0,101232.5974025974,26458.0
847,16,18.0,262512.387755102,23497.25
848,16,9.0,106855.0,20666.0
849,16,11.0,103863.6153846154,25684.666666666668
850,16,6.0,98942.36666666668,20859.0
851,16,14.0,94995.01470588236,21447.5
852,16,7.0,119650.13636363635,21878.0
854,16,8.0,119132.75,32068.0
855,16,11.0,103922.15094339622,21562.33333333333
856,16,11.0,108240.41818181818,23368.0
857,16,9.0,92714.57627118644,21700.5
858,16,8.0,107436.5090909091,20485.0
859,16,6.0,79203.35714285714,21045.0
880,16,7.0,94280.91379310343,22721.0
881,16,20.0,113808.70370370372,63617.0
883,16,13.0,102407.31578947368,23680.0
884,16,13.0,91816.0,34213.5
885,16,5.0,106327.34615384616,25274.0
886,16,10.0,80639.43478260869,19426.0
887,16,7.0,107611.3653846154,24982.5
888,16,13.0,102207.48333333334,20637.666666666668
891,16,9.0,115721.43181818182,23491.0
892,16,15.0,89913.34615384616,26873.0
893,16,10.0,118652.45901639343,30358.0
894,16,20.0,115457.86,35852.0
895,16,14.0,100506.6153846154,23643.5
896,16,9.0,92448.68333333332,23891.0
897,16,10.0,108715.6909090909,22048.0
899,16,13.0,79460.61428571428,23381.0
900,16,12.0,99765.21428571428,24305.0
901,16,13.0,111436.59375,25745.5
902,16,22.0,116078.82352941176,33020.0
904,16,17.0,94438.26153846152,25695.5
905,16,15.0,88144.52173913043,33207.0
906,16,13.0,86512.39130434782,23885.5
907,16,13.0,75925.0142857143,22704.5
908,16,13.0,173423.33333333334,29956.0
909,16,13.0,86392.10638297872,20031.0
910,16,11.0,97903.24285714286,27228.0
911,16,14.0,117250.06818181818,23755.33333333333
912,16,15.0,91625.92307692308,26864.0
913,16,16.0,123725.475,30102.33333333333
914,16,18.0,159438.1,302413.5
915,16,16.0,106827.6346153846,30733.0
917,16,16.0,77733.71428571429,26206.666666666668
918,16,18.0,110604.87037037036,22331.666666666668
841,17,5.0,93248.79310344828,24058.666666666668
842,17,4.0,105111.0,22198.25
843,17,3.0,104031.80357142857,21888.33333333333
844,17,2.0,93558.0172413793,21100.25
845,17,4.0,90776.77272727272,20305.75
846,17,4.0,100018.89743589744,32002.0
847,17,3.0,209905.2142857143,24906.0
848,17,3.0,105323.22807017544,20383.666666666668
849,17,3.0,102656.59615384616,24416.0
850,17,3.0,97668.7,20687.666666666668
851,17,5.0,92172.55714285714,20672.8
852,17,2.0,118378.04545454546,20981.0
854,17,3.0,117639.9344262295,30693.0
855,17,4.0,103047.1320754717,21548.0
856,17,3.0,107172.2,20814.0
857,17,4.0,91008.85,21316.0
858,17,4.0,106684.90909090907,21569.0
859,17,1.0,77992.45070422535,20842.0
860,17,4.0,97484.68965517242,23108.5
861,17,4.0,176955.35714285713,24700.33333333333
862,17,4.0,103836.66071428572,20440.666666666668
863,17,4.0,100873.29824561405,22196.666666666668
864,17,11.0,91537.35384615384,21704.0
865,17,1.0,81622.52564102564,25566.0
866,17,7.0,79495.3,21226.5
867,17,4.0,110004.8596491228,20234.0
868,17,2.0,98294.0,25516.5
869,17,8.0,82280.64179104478,17771.5
870,17,8.0,88405.23188405797,19390.666666666668
871,17,6.0,122267.59090909093,20646.5
872,17,14.0,91769.7843137255,21556.0
873,17,10.0,123276.59322033898,29328.33333333333
874,17,9.0,101715.41509433962,26576.5
875,17,2.0,105397.85454545454,19713.5
876,17,3.0,91399.35,20808.0
877,17,8.0,116772.75675675676,19066.0
879,17,4.0,89121.01408450704,21788.33333333333
880,17,6.0,93965.94827586209,22490.666666666668
881,17,2.0,106088.91071428572,20849.0
882,17,10.0,106630.53333333334,24121.5
883,17,7.0,101714.77192982456,21350.0
884,17,5.0,90978.16666666669,19230.0
885,17,3.0,106132.94871794872,24316.0
886,17,4.0,79355.34285714285,21712.5
887,17,2.0,107311.94230769233,26900.666666666668
888,17,7.0,101871.21666666666,67318.0
890,17,4.0,88106.9857142857,22044.33333333333
891,17,5.0,114910.02272727272,23240.5
892,17,3.0,89050.98113207547,24205.0
893,17,6.0,118337.65,28970.0
894,17,11.0,114368.36111111112,22931.666666666668
895,17,2.0,98423.2075471698,23161.666666666668
896,17,2.0,92468.1282051282,23473.0
897,17,2.0,107580.63636363635,21543.0
898,17,3.0,106527.57142857143,23537.0
899,17,2.0,78404.95774647887,25865.0
841,18,6.0,93526.94827586209,20950.33333333333
842,18,2.0,104698.08928571428,22451.33333333333
843,18,4.0,104075.46428571428,21924.666666666668
844,18,6.0,94430.8448275862,21808.0
845,18,3.0,90590.87878787878,20295.0
846,18,3.0,99753.21794871795,25457.0
847,18,1.0,209707.67142857143,23511.166666666668
848,18,6.0,105898.84210526316,20600.33333333333
849,18,2.0,104280.7435897436,24216.33333333333
850,18,8.0,99700.42857142857,20952.0
851,18,1.0,91461.95714285714,20965.666666666668
852,18,3.0,118512.77272727272,23147.33333333333
853,18,2.0,91618.15094339622,21877.5
854,18,2.0,117188.4262295082,30131.666666666668
855,18,1.0,102894.84905660378,20935.0
856,18,4.0,107212.5090909091,20762.0
857,18,2.0,90723.91666666669,21465.0
858,18,3.0,106504.85454545454,20604.5
859,18,3.0,78381.71830985915,21542.0
860,18,1.0,97406.29310344828,23056.0
861,18,14.0,178063.05357142858,26746.0
862,18,2.0,103706.33928571428,22551.666666666668
863,18,14.0,101842.0,22961.25
864,18,9.0,91430.16666666669,20427.33333333333
865,18,13.0,82762.25714285714,25219.0
866,18,16.0,80722.02898550725,21652.0
867,18,8.0,110198.28070175438,19943.0
868,18,13.0,99148.69230769233,24950.0
869,18,3.0,81683.74626865672,17349.0
870,18,6.0,88344.14492753622,19615.33333333333
871,18,1.0,121557.5,19668.0
872,18,2.0,91094.21875,23375.0
873,18,2.0,122628.86440677966,29840.5
874,18,4.0,101157.35849056604,20666.0
876,18,5.0,91616.83333333331,21509.0
877,18,4.0,115753.70909090908,19455.0
878,18,5.0,103780.375,21445.0
879,18,1.0,89051.49295774648,21503.0
880,18,9.0,94566.46551724138,22463.666666666668
881,18,12.0,108208.679245283,49436.333333333336
882,18,5.0,103968.39285714286,19880.0
883,18,10.0,101879.45614035089,21978.25
884,18,8.0,91456.09090909093,19098.666666666668
885,18,6.0,106348.19230769233,24585.0
886,18,12.0,80696.0579710145,20212.0
887,18,13.0,107796.6346153846,24551.0
888,18,6.0,101711.78333333334,20252.0
890,18,7.0,88618.05714285714,22301.5
891,18,6.0,115067.95454545454,22891.0
892,18,10.0,89654.32075471699,24450.0
893,18,7.0,118630.91803278688,29684.5
894,18,8.0,113199.32727272729,26447.0
895,18,9.0,99813.62264150944,24276.666666666668
896,18,14.0,92810.44067796612,24015.0
897,18,12.0,108906.7818181818,24346.0
898,18,10.0,107757.60714285714,24589.0
899,18,4.0,78783.94366197183,23267.0
900,18,4.0,98398.8947368421,22405.0
901,18,6.0,109101.16071428572,24797.666666666668
902,18,16.0,106506.96363636364,24860.5
903,18,11.0,105998.29090909092,22478.0
904,18,11.0,93807.1846153846,23109.0
905,18,6.0,85568.46753246753,25992.0
906,18,4.0,85208.35714285714,24271.5
907,18,11.0,75013.26760563381,21373.5
908,18,4.0,170374.6923076923,28645.0
909,18,8.0,85188.4328358209,20247.0
910,18,10.0,97890.54285714286,23918.33333333333
911,18,7.0,116616.72727272728,22694.0
912,18,9.0,90816.96226415096,24669.0
913,18,7.0,121577.03846153848,28634.0
914,18,5.0,153876.61363636365,303472.5
915,18,4.0,104546.75471698112,29994.0
916,18,12.0,109292.90909090907,25176.0
917,18,4.0,76777.64788732394,23007.0
918,18,5.0,109144.6,22334.5
926,18,11.0,98897.98214285714,23353.0
927,18,16.0,113990.51219512196,28151.33333333333
928,18,13.0,108905.67272727271,23604.5
930,18,16.0,94799.73846153848,23327.33333333333
931,18,8.0,84288.2435897436,24861.5
932,18,17.0,81802.0,21715.5
933,18,17.0,115883.375,26415.5
936,18,9.0,93290.04347826086,19277.75
937,18,14.0,120899.59523809524,23998.33333333333
938,18,14.0,91444.32692307692,24310.0
939,18,14.0,122660.57692307692,44415.0
940,18,16.0,102654.46153846152,23572.0
941,18,9.0,111518.69811320756,29719.0
942,18,7.0,119299.30357142857,25612.33333333333
943,18,14.0,87383.8309859155,23187.0
944,18,15.0,79022.42857142857,23636.33333333333
945,18,13.0,109995.9074074074,23016.0
948,18,14.0,116021.75,376306.3333333333
950,18,13.0,107783.58928571428,23203.666666666668
951,18,10.0,107330.3653846154,30580.0
952,18,9.0,93883.8,22435.0
953,18,9.0,93353.02597402598,25608.0
955,18,11.0,111317.3137254902,20412.5
956,18,6.0,74588.91549295775,20541.25
957,18,12.0,111782.27450980392,29840.5
958,18,19.0,89144.2,20477.666666666668
959,18,8.0,82608.63636363637,19273.0
961,18,12.0,89465.88461538461,25422.5
962,18,18.0,118901.3023255814,33612.666666666664
963,18,9.0,105617.71428571428,24691.5
964,18,18.0,100822.65384615384,23858.5
965,18,9.0,107556.67272727271,24624.0
966,18,12.0,86756.6,22438.0
967,18,16.0,154131.39436619717,713800.2
974,18,19.0,79891.47368421052,25261.0
841,20,1.0,92590.6724137931,23319.5
842,20,1.0,104639.85714285714,22408.33333333333
843,20,2.0,103989.71428571428,21764.0
844,20,1.0,93406.1724137931,20402.25
845,20,1.0,90050.01515151515,20214.5
846,20,1.0,99722.73076923077,28536.0
847,20,2.0,209746.37142857144,23118.666666666668
848,20,1.0,104845.0701754386,20592.666666666668
849,20,2.0,102648.21153846152,26504.33333333333
850,20,4.0,98304.25,20259.33333333333
851,20,2.0,91513.21428571428,20321.666666666668
852,20,1.0,118293.02272727272,21031.666666666668
853,20,1.0,91437.2075471698,21751.0
854,20,1.0,117159.95081967211,30542.666666666668
855,20,3.0,102932.69811320756,21891.666666666668
856,20,1.0,106945.34545454546,20077.5
857,20,1.0,90583.36666666668,21432.0
859,20,2.0,78231.64788732394,21224.33333333333
860,20,2.0,97443.1724137931,24193.5
861,20,11.0,177988.19642857142,24649.25
862,20,5.0,103882.35714285714,21297.5
863,20,1.0,100192.80701754386,22178.0
864,20,6.0,91162.4393939394,19711.75
865,20,4.0,81639.7435897436,25079.0
866,20,4.0,79384.0142857143,22033.5
867,20,1.0,113301.90909090907,20190.0
868,20,5.0,98387.0,25574.0
869,20,2.0,81635.73134328358,17685.5
870,20,4.0,88074.15942028986,19225.0
871,20,2.0,121867.13636363635,20811.0
872,20,6.0,91006.9574468085,18655.5
873,20,1.0,122477.01694915254,30127.0
874,20,1.0,100683.81132075471,20427.0
875,20,1.0,105248.2,19815.5
876,20,1.0,91179.06666666668,20707.0
877,20,3.0,115687.81818181818,22440.0
878,20,2.0,102784.71428571428,20904.0
879,20,6.0,89184.6338028169,23300.25
880,20,3.0,93544.3275862069,22035.666666666668
881,20,1.0,106012.16071428572,21178.25
882,20,4.0,103561.96428571428,19866.0
883,20,1.0,101061.36842105264,21618.666666666668
884,20,4.0,90831.34848484848,18889.75
885,20,2.0,106101.84615384616,24375.0
886,20,1.0,78987.75714285714,20866.5
887,20,5.0,106390.34146341465,24125.5
888,20,1.0,101245.18333333332,19378.666666666668
890,20,3.0,88027.2,21624.0
891,20,1.0,114140.81818181818,22784.5
892,20,1.0,88931.16981132075,24305.0
893,20,1.0,117264.45901639343,28860.5
894,20,1.0,112612.74545454544,22798.5
895,20,1.0,98288.69811320756,22894.5
896,20,1.0,91203.11666666668,23784.0
897,20,1.0,107020.10909090909,21786.5
898,20,1.0,106377.64285714286,24086.0
899,20,1.0,78257.74647887323,27704.5
901,20,3.0,108044.78571428572,24782.0
902,20,6.0,105484.59649122808,25575.0
903,20,5.0,104711.10714285714,22408.0
904,20,4.0,93058.4393939394,21727.0
905,20,20.0,120442.4,66065.0
906,20,3.0,85115.38571428572,23622.0
907,20,21.0,79473.76470588235,25612.5
908,20,5.0,170499.1923076923,28672.5
909,20,4.0,84581.01492537314,19182.33333333333
910,20,7.0,97514.6,21889.0
911,20,3.0,116562.54545454546,22907.0
912,20,6.0,90758.50943396226,25176.0
913,20,2.0,120305.48333333334,29440.0
914,20,3.0,153003.25,394061.6666666667
915,20,8.0,105225.07547169812,30355.0
916,20,7.0,108937.83928571428,23970.5
917,20,5.0,76816.54929577465,23249.666666666668
918,20,8.0,109357.52727272728,22352.5
926,20,3.0,95665.3448275862,22694.0
927,20,1.0,108317.73214285714,24544.0
928,20,3.0,106874.92857142857,22466.0
929,20,5.0,100873.64912280702,27626.33333333333
930,20,3.0,92695.40909090907,21799.0
931,20,2.0,84139.82051282052,24851.0
932,20,5.0,79472.11428571428,25593.0
933,20,4.0,76550.85915492958,31882.0
934,20,3.0,106022.53846153848,29311.0
936,20,1.0,92318.6231884058,19422.0
937,20,12.0,119251.95238095238,22681.0
938,20,2.0,88787.35849056604,24340.0
939,20,1.0,119378.98360655738,29222.5
940,20,3.0,100138.83018867925,23102.0
941,20,2.0,110131.64150943396,29367.0
942,20,3.0,118858.64285714286,24917.666666666668
943,20,12.0,85567.44,25113.0
944,20,3.0,77230.05633802817,23712.0
945,20,4.0,108252.90909090907,21711.5
948,20,3.0,114126.45614035089,378399.6666666667
950,20,2.0,106636.91071428572,24913.666666666668
952,20,3.0,92509.0606060606,21954.33333333333
953,20,4.0,92115.1153846154,25337.5
954,20,2.0,78147.24285714286,22479.0
955,20,2.0,109589.45098039215,20422.0
957,20,9.0,111201.6346153846,30272.0
958,20,4.0,86547.54285714286,21587.5
959,20,5.0,81742.83582089552,19234.0
960,20,6.0,144010.27272727274,347892.0
961,20,3.0,88095.83018867925,25252.5
962,20,5.0,114371.2131147541,27552.33333333333
964,20,4.0,98558.5283018868,23056.5
965,20,4.0,105995.57142857143,24133.666666666668
966,20,4.0,85193.1690140845,22035.0
967,20,5.0,153347.45070422534,1174847.0
968,20,3.0,106997.38181818182,21791.5
969,20,1.0,88625.82456140351,21988.0
970,20,2.0,104685.85714285714,19487.0
971,20,1.0,98831.12280701754,24508.0
972,20,2.0,101718.46153846152,30097.0
973,20,2.0,87272.5303030303,22403.0
974,20,1.0,80568.46153846153,24306.0
975,20,4.0,80300.87142857142,27470.5
976,20,4.0,145912.72549019608,343839.5
977,20,2.0,69143.39436619719,21750.0
978,20,7.0,97674.88235294116,31783.5
979,20,1.0,85524.47142857143,22317.0
980,20,2.0,115572.22727272728,24046.5
981,20,3.0,86200.54716981133,24307.0
983,20,4.0,97118.78571428572,23695.0
985,20,1.0,100734.53571428572,23960.0
986,20,4.0,82487.74647887323,27208.0
987,20,1.0,77271.2957746479,19373.0
988,20,3.0,103152.58181818182,21221.0
989,20,3.0,92642.81034482758,21787.0
990,20,1.0,96876.1403508772,24524.0
991,20,8.0,103065.46428571428,23009.0
992,20,4.0,122149.41176470587,20430.0
993,20,4.0,87235.69696969698,23163.5
994,20,2.0,79258.2435897436,23964.0
995,20,1.0,78108.48529411765,23529.0
996,20,5.0,103270.18867924529,31820.5
997,20,3.0,69284.57746478873,23912.0
998,20,1.0,100957.3846153846,28425.5
999,20,1.0,79092.0,18657.0
841,22,15.0,96734.5,26175.0
842,22,22.0,113979.5,28740.0
843,22,13.0,105507.41071428572,21595.0
844,22,15.0,95288.70175438595,22424.0
845,22,17.0,93061.9375,23112.25
846,22,9.0,101417.33766233768,25798.0
847,22,9.0,210352.2,24028.5
848,22,12.0,107216.89285714286,21237.0
849,22,13.0,104358.27450980392,24907.5
851,22,13.0,94460.2205882353,24514.4
852,22,16.0,121455.67441860466,30349.666666666668
853,22,12.0,94200.82692307692,26285.5
854,22,13.0,119596.78333333334,30500.0
855,22,17.0,104294.679245283,22252.0
856,22,12.0,108637.4909090909,22034.5
857,22,15.0,94078.56896551725,27994.5
858,22,12.0,108286.07407407407,22376.5
859,22,14.0,79999.37142857142,21921.666666666668
842,24,18.0,112339.84782608696,31064.0
843,24,22.0,109113.64814814816,20708.666666666668
844,24,22.0,102357.2075471698,37493.25
845,24,22.0,96448.07142857143,23157.0
846,24,16.0,104285.33333333331,28298.0
847,24,13.0,213813.59420289856,31792.33333333333
848,24,23.0,110789.5,23153.33333333333
849,24,18.0,108062.82,26074.0
850,24,18.0,103110.27027027028,22048.0
851,24,20.0,99069.4923076923,23888.2
852,24,19.0,123565.23255813954,26362.5
854,24,20.0,127208.1403508772,35264.5
855,24,23.0,109184.36,25197.0
856,24,21.0,113736.40384615384,24005.0
858,24,20.0,111984.4716981132,21247.0
859,24,20.0,82575.0655737705,22831.0
841,30,20.0,101762.47368421052,24504.5
842,30,9.0,106155.85714285714,22354.666666666668
843,30,8.0,104450.92857142857,21295.33333333333
844,30,12.0,94879.3448275862,23016.25
845,30,6.0,91872.23076923077,20340.666666666668
846,30,14.0,83076.625,35084.0
847,30,4.0,209910.8,23592.25
848,30,17.0,107630.71428571428,24344.666666666668
849,30,9.0,103829.0,28881.33333333333
850,30,8.0,99423.50847457629,20332.33333333333
851,30,8.0,98919.46153846152,21009.5
852,30,5.0,119371.75,20566.0
853,30,5.0,92053.75471698112,22361.5
854,30,9.0,118599.85714285714,29541.5
855,30,6.0,103406.54716981133,21372.0
856,30,12.0,108065.33333333331,20238.0
857,30,5.0,91673.71666666666,21187.5
858,30,7.0,107415.45454545454,20149.0
859,30,15.0,80058.78571428571,22545.33333333333
861,30,10.0,177532.2857142857,23696.0
862,30,3.0,104794.75,21746.0
863,30,10.0,101447.01754385963,22092.0
864,30,9.0,93607.33333333331,20113.0
865,30,9.0,82310.44444444444,25117.0
866,30,14.0,81073.88372093023,22165.5
867,30,3.0,109987.50877192985,20259.0
868,30,3.0,98854.6346153846,25745.0
869,30,7.0,82012.41791044777,18196.0
870,30,18.0,90224.25862068964,18346.0
871,30,7.0,122770.54545454546,21249.5
872,30,6.0,90801.50943396226,22278.5
873,30,11.0,124495.92105263156,30608.5
874,30,11.0,101962.4716981132,20511.0
875,30,13.0,106870.76363636364,20181.5
876,30,18.0,94237.76363636364,23179.0
877,30,11.0,116122.58181818182,20485.5
878,30,16.0,105065.76363636364,21780.0
879,30,7.0,89219.19718309859,23134.0
847,37,12.0,210616.34285714285,27163.5
861,37,22.0,184868.3148148148,27684.666666666668
862,37,21.0,106967.6909090909,23561.0
863,37,20.0,105275.90909090907,24060.33333333333
864,37,19.0,95018.73015873016,21856.0
867,37,17.0,111936.33928571428,23126.0
