,Race ID,Driver ID,position,avg laptime
1708,918.0,20.0,8.0,109357.52727272727
1709,918.0,154.0,13.0,110230.12962962964
1710,918.0,829.0,17.0,112030.22222222222
1711,927.0,1.0,2.0,108470.75
1712,927.0,20.0,1.0,108317.73214285714
1713,927.0,3.0,3.0,108537.55357142857
1714,927.0,817.0,10.0,110488.3090909091
1715,927.0,13.0,6.0,109631.76785714286
1716,927.0,826.0,9.0,110344.16363636364
1717,927.0,807.0,14.0,111176.21818181819
1718,927.0,828.0,8.0,111873.66666666667
1719,927.0,830.0,7.0,110063.48214285714
1720,927.0,154.0,11.0,110809.78181818181
1721,927.0,832.0,8.0,110325.4909090909
1722,927.0,8.0,4.0,109278.83928571429
1723,927.0,831.0,12.0,110855.36363636363
1724,927.0,822.0,5.0,109575.03571428571
1725,927.0,4.0,14.0,115536.61904761905
1726,927.0,815.0,13.0,111167.94545454545
1727,927.0,18.0,16.0,113990.51219512195
1728,927.0,833.0,15.0,115178.98113207547
1729,927.0,813.0,14.0,111961.3829787234
1730,928.0,1.0,1.0,106821.57142857143
1731,928.0,3.0,2.0,106834.32142857143
1732,928.0,20.0,3.0,106874.92857142857
1733,928.0,8.0,4.0,106890.05357142857
1734,928.0,13.0,5.0,106974.14285714286
1735,928.0,822.0,6.0,106998.08928571429
1736,928.0,154.0,7.0,107161.0
1737,928.0,831.0,8.0,107225.58928571429
1738,928.0,828.0,10.0,108801.65454545454
1739,928.0,813.0,16.0,108579.57142857143
1740,928.0,830.0,8.0,106260.98076923077
1741,928.0,807.0,12.0,107170.77777777778
1742,928.0,826.0,9.0,107703.86666666667
1743,928.0,832.0,14.0,108932.47272727273
1744,928.0,815.0,11.0,108855.12727272727
1745,928.0,4.0,12.0,108868.70909090909
1746,928.0,817.0,9.0,107395.08928571429
1747,928.0,18.0,13.0,108905.67272727273
1748,928.0,833.0,16.0,110977.44444444444
1749,928.0,829.0,15.0,110971.03703703704
1750,929.0,1.0,1.0,100101.91228070176
1751,929.0,20.0,5.0,100873.64912280702
1752,929.0,8.0,2.0,100161.21052631579
1753,929.0,3.0,3.0,100207.75438596492
1754,929.0,822.0,4.0,100855.54385964913
1755,929.0,817.0,6.0,101185.26315789473
1756,929.0,154.0,7.0,101588.98245614035
1757,929.0,807.0,13.0,102378.33928571429
1758,929.0,828.0,14.0,102398.85714285714
1759,929.0,832.0,15.0,103409.72413793103
1760,929.0,815.0,8.0,101917.375
1761,929.0,831.0,12.0,102246.125
1762,929.0,4.0,11.0,102226.125
1763,929.0,830.0,16.0,104470.70588235294
1764,929.0,826.0,9.0,102046.05357142857
1765,929.0,813.0,15.0,103057.44642857143
1766,929.0,13.0,10.0,102155.08928571429
1767,929.0,833.0,17.0,106067.05555555556
1768,929.0,829.0,16.0,105270.87272727273
1769,930.0,3.0,1.0,92008.40909090909
1770,930.0,20.0,3.0,92695.40909090909
1771,930.0,1.0,2.0,92274.33333333333
1772,930.0,822.0,4.0,92905.63636363637
1773,930.0,8.0,5.0,92917.5303030303
1774,930.0,830.0,11.0,94443.73846153847
1775,930.0,832.0,9.0,94404.06153846154
1776,930.0,13.0,6.0,93240.43939393939
1777,930.0,154.0,8.0,94316.2
1778,930.0,817.0,7.0,93859.9076923077
1779,930.0,813.0,16.0,95879.4
1780,930.0,4.0,16.0,95999.53846153847
1781,930.0,826.0,10.0,94426.9076923077
1782,930.0,831.0,12.0,94630.81538461539
1783,930.0,828.0,14.0,94778.21538461538
1784,930.0,815.0,13.0,94768.16923076923
1785,930.0,18.0,16.0,94799.73846153847
1786,930.0,807.0,15.0,94787.46153846153
1787,930.0,833.0,18.0,98374.16129032258
1788,930.0,829.0,17.0,97702.30158730158
1789,931.0,1.0,3.0,84159.91025641025
1790,931.0,3.0,1.0,84082.30769230769
1791,931.0,20.0,2.0,84139.82051282052
1792,931.0,826.0,4.0,84235.70512820513
1793,931.0,817.0,5.0,84256.76923076923
1794,931.0,8.0,6.0,84266.21794871795
1795,931.0,815.0,7.0,84274.78205128205
1796,931.0,813.0,8.0,85211.8
1797,931.0,830.0,11.0,82306.33870967742
1798,931.0,18.0,8.0,84288.2435897436
1799,931.0,4.0,9.0,82539.56097560975
1800,931.0,831.0,9.0,84385.20512820513
1801,931.0,154.0,12.0,84446.60256410256
1802,931.0,822.0,14.0,84669.34615384616
1803,931.0,828.0,13.0,84481.78205128205
1804,931.0,829.0,17.0,86970.52631578948
1805,931.0,832.0,10.0,84403.53846153847
1806,931.0,833.0,16.0,86922.07894736843
1807,931.0,807.0,11.0,84418.61538461539
1808,931.0,13.0,15.0,85552.85714285714
1809,932.0,1.0,1.0,78759.21428571429
1810,932.0,3.0,2.0,78791.85714285714
1811,932.0,8.0,4.0,79411.0
1812,932.0,822.0,3.0,79340.15714285715
1813,932.0,154.0,10.0,80114.72463768115
1814,932.0,807.0,8.0,79981.62318840579
1815,932.0,813.0,7.0,79711.55714285714
1816,932.0,826.0,9.0,80087.69565217392
1817,932.0,817.0,13.0,80569.31884057971
1818,932.0,815.0,11.0,80403.92753623189
1819,932.0,4.0,16.0,81536.70454545454
1820,932.0,828.0,14.0,80652.2463768116
1821,932.0,13.0,6.0,79564.65714285715
1822,932.0,832.0,12.0,80407.88405797101
1823,932.0,831.0,16.0,81099.54411764706
1824,932.0,20.0,5.0,79472.11428571428
1825,932.0,830.0,15.0,80668.95652173914
1826,932.0,833.0,17.0,83092.19298245614
1827,932.0,829.0,17.0,83917.77272727272
1828,932.0,18.0,17.0,81802.0
1829,933.0,3.0,1.0,76294.78873239437
1830,933.0,1.0,2.0,76348.30985915494
1831,933.0,20.0,4.0,76550.85915492958
1832,933.0,13.0,3.0,76542.2957746479
1833,933.0,807.0,6.0,77197.25352112677
1834,933.0,830.0,8.0,77415.77142857143
1835,933.0,822.0,5.0,77049.77464788733
1836,933.0,831.0,11.0,77960.07142857143
1837,933.0,832.0,15.0,83690.31428571428
1838,933.0,154.0,13.0,82608.65714285715
1839,933.0,815.0,9.0,77619.77142857143
1840,933.0,813.0,7.0,77403.0142857143
1841,933.0,826.0,12.0,78053.92857142857
1842,933.0,828.0,13.0,79152.42028985507
1843,933.0,833.0,14.0,80153.05882352941
1844,933.0,817.0,10.0,77663.25714285714
1845,933.0,18.0,17.0,115883.375
1846,933.0,829.0,18.0,109759.0
1847,934.0,13.0,4.0,106241.69230769231
1848,934.0,1.0,1.0,105533.25
1849,934.0,822.0,5.0,106748.51923076923
1850,934.0,3.0,2.0,105743.94230769231
1851,934.0,807.0,7.0,107047.55769230769
1852,934.0,8.0,8.0,107676.19607843137
1853,934.0,826.0,6.0,106763.15384615384
1854,934.0,20.0,3.0,106022.53846153847
1855,934.0,4.0,10.0,109199.70588235294
1856,934.0,815.0,9.0,107955.50980392157
1857,934.0,832.0,9.0,104514.83870967742
1858,934.0,828.0,11.0,109282.76470588235
1859,934.0,817.0,15.0,110392.38095238095
1860,934.0,830.0,13.0,140577.33333333334
1861,934.0,829.0,13.0,113455.40816326531
1862,934.0,833.0,12.0,112180.77551020408
1863,936.0,20.0,1.0,92318.62318840579
1864,936.0,8.0,16.0,95018.63636363637
1865,936.0,3.0,8.0,93171.89855072464
1866,936.0,822.0,14.0,93481.34782608696
1867,936.0,826.0,2.0,92401.92753623189
1868,936.0,807.0,7.0,90721.31707317074
1869,936.0,817.0,3.0,92682.15942028986
1870,936.0,815.0,15.0,94908.3396226415
1871,936.0,13.0,12.0,93395.11594202899
1872,936.0,1.0,6.0,93072.60869565218
1873,936.0,832.0,15.0,94273.58333333333
1874,936.0,4.0,5.0,93029.91304347826
1875,936.0,830.0,4.0,92959.9420289855
1876,936.0,18.0,9.0,93290.04347826086
1877,936.0,813.0,13.0,93407.63768115942
1878,936.0,154.0,7.0,93167.57971014493
1879,936.0,833.0,15.0,95493.3880597015
1880,936.0,828.0,10.0,93320.50724637682
1881,936.0,831.0,11.0,93383.23188405797
1882,936.0,829.0,16.0,96531.9076923077
1883,937.0,1.0,1.0,116753.18604651163
1884,937.0,815.0,5.0,118008.93023255814
1885,937.0,817.0,5.0,118012.8947368421
1886,937.0,3.0,2.0,116801.04651162791
1887,937.0,822.0,9.0,118172.72093023256
1888,937.0,20.0,12.0,119251.95238095238
1889,937.0,813.0,18.0,169080.5
1890,937.0,154.0,3.0,117636.62790697675
1891,937.0,13.0,6.0,118038.83720930232
1892,937.0,828.0,10.0,118874.90697674418
1893,937.0,826.0,4.0,117815.79069767441
1894,937.0,830.0,8.0,118057.27906976744
1895,937.0,8.0,7.0,118048.6046511628
1896,937.0,4.0,13.0,119853.92857142857
1897,937.0,18.0,14.0,120899.59523809524
1898,937.0,831.0,11.0,119132.51162790698
1899,937.0,833.0,15.0,121843.73809523809
1900,937.0,829.0,16.0,122104.47619047618
1901,937.0,832.0,17.0,127178.625
1902,938.0,1.0,1.0,88314.8679245283
1903,938.0,20.0,2.0,88787.35849056604
1904,938.0,13.0,3.0,89213.64150943396
1905,938.0,822.0,4.0,89220.45283018867
1906,938.0,815.0,6.0,89688.1320754717
1907,938.0,3.0,3.0,88872.64
1908,938.0,154.0,7.0,95106.0
1909,938.0,807.0,7.0,90067.40384615384
1910,938.0,828.0,9.0,90081.73076923077
1911,938.0,18.0,14.0,91444.32692307692
1912,938.0,832.0,11.0,90293.26923076923
1913,938.0,4.0,16.0,92344.85106382979
1914,938.0,817.0,8.0,90077.07692307692
1915,938.0,8.0,5.0,89614.11320754717
1916,938.0,829.0,15.0,93013.39215686274
1917,938.0,826.0,10.0,90222.61538461539
1918,938.0,833.0,16.0,93270.13725490196
1919,938.0,831.0,13.0,91011.59615384616
1920,938.0,830.0,12.0,90598.40384615384
1921,938.0,813.0,20.0,139892.0
1922,939.0,20.0,1.0,119378.98360655738
1923,939.0,817.0,2.0,119403.2131147541
1924,939.0,8.0,3.0,119660.19672131147
1925,939.0,826.0,6.0,119961.08196721312
1926,939.0,1.0,18.0,124020.3125
1927,939.0,3.0,4.0,119784.22950819672
1928,939.0,822.0,5.0,119939.70491803279
1929,939.0,13.0,19.0,125127.23333333334
1930,939.0,807.0,12.0,116952.33333333333
1931,939.0,815.0,7.0,120212.3606557377
1932,939.0,4.0,10.0,122099.0303030303
1933,939.0,832.0,9.0,120245.54098360655
1934,939.0,154.0,13.0,121320.72881355933
1935,939.0,831.0,10.0,120855.13114754099
1936,939.0,828.0,11.0,120977.45901639345
1937,939.0,18.0,14.0,122660.57692307692
1938,939.0,813.0,12.0,120980.91803278688
1939,939.0,834.0,14.0,123744.32203389831
1940,939.0,829.0,15.0,123995.27118644067
1941,939.0,830.0,8.0,120222.4262295082
1942,940.0,1.0,1.0,99745.43396226416
1943,940.0,20.0,3.0,100138.83018867925
1944,940.0,822.0,5.0,100438.75471698113
1945,940.0,3.0,2.0,100103.24528301887
1946,940.0,8.0,4.0,100382.56603773584
1947,940.0,154.0,7.0,101109.54716981133
1948,940.0,813.0,8.0,101133.64150943396
1949,940.0,4.0,11.0,102138.90384615384
1950,940.0,832.0,10.0,101890.03846153847
1951,940.0,828.0,14.0,102529.26923076923
1952,940.0,18.0,16.0,102654.46153846153
1953,940.0,831.0,17.0,103055.95918367348
1954,940.0,830.0,9.0,101543.83018867925
1955,940.0,807.0,6.0,100793.71698113208
1956,940.0,826.0,13.0,102336.98076923077
1957,940.0,834.0,18.0,105140.5294117647
1958,940.0,815.0,12.0,102220.73076923077
1959,940.0,817.0,15.0,102558.5
1960,940.0,13.0,17.0,104469.39215686274
1961,940.0,829.0,19.0,106009.42
1962,941.0,3.0,15.0,127623.28571428571
1963,941.0,1.0,1.0,110019.32075471699
1964,941.0,8.0,5.0,110818.52830188679
1965,941.0,822.0,3.0,110646.23076923077
1966,941.0,20.0,2.0,110131.64150943396
1967,941.0,815.0,3.0,110564.94339622642
1968,941.0,826.0,6.0,110916.7924528302
1969,941.0,154.0,13.0,118789.27272727272
1970,941.0,817.0,5.0,111668.65957446808
1971,941.0,18.0,9.0,111518.69811320755
1972,941.0,831.0,7.0,111085.50943396226
1973,941.0,13.0,4.0,110751.98113207547
1974,941.0,813.0,8.0,111171.92452830188
1975,941.0,4.0,10.0,111645.92452830188
1976,941.0,833.0,13.0,113532.46153846153
1977,941.0,829.0,14.0,114484.35294117648
1978,941.0,832.0,9.0,112569.28888888888
1979,941.0,830.0,11.0,111687.69811320755
1980,942.0,1.0,1.0,118798.26785714286
1981,942.0,826.0,10.0,121275.87804878049
1982,942.0,817.0,10.0,119751.32142857143
1983,942.0,3.0,2.0,118849.16071428571
1984,942.0,815.0,5.0,119234.21428571429
1985,942.0,807.0,6.0,121836.71428571429
1986,942.0,20.0,3.0,118858.64285714286
1987,942.0,830.0,4.0,119197.53571428571
1988,942.0,18.0,7.0,119299.30357142857
1989,942.0,8.0,14.0,122750.88
1990,942.0,832.0,6.0,119255.75
1991,942.0,828.0,12.0,121445.32
1992,942.0,822.0,19.0,157747.0
1993,942.0,831.0,9.0,119517.14285714286
1994,942.0,13.0,11.0,121012.86956521739
1995,942.0,813.0,8.0,119374.57142857143
1996,942.0,154.0,18.0,136864.3
1997,942.0,834.0,12.0,120142.5
1998,942.0,4.0,11.0,119777.125
1999,942.0,829.0,20.0,182097.0
2000,943.0,3.0,1.0,86690.67605633802
2001,943.0,1.0,2.0,86718.19718309859
2002,943.0,826.0,4.0,86924.08450704225
2003,943.0,817.0,5.0,86967.88732394367
2004,943.0,822.0,3.0,86896.19718309859
2005,943.0,830.0,9.0,87186.85915492958
2006,943.0,13.0,6.0,86993.39436619719
2007,943.0,815.0,8.0,87174.38028169014
2008,943.0,807.0,7.0,87054.9014084507
2009,943.0,832.0,13.0,87377.60563380281
2010,943.0,813.0,11.0,87233.4647887324
2011,943.0,154.0,10.0,87224.95774647887
2012,943.0,828.0,12.0,87256.59154929577
2013,943.0,831.0,14.0,88139.0
2014,943.0,834.0,15.0,89360.79710144928
2015,943.0,8.0,6.0,86311.71428571429
2016,943.0,18.0,14.0,87383.8309859155
2017,943.0,829.0,16.0,89511.11594202899
2018,943.0,20.0,12.0,85567.44
2019,943.0,4.0,20.0,118053.0
2020,944.0,3.0,1.0,77029.43661971831
2021,944.0,1.0,2.0,77138.67605633802
2022,944.0,20.0,3.0,77230.05633802817
2023,944.0,8.0,4.0,77699.05633802817
2024,944.0,822.0,5.0,78159.0
2025,944.0,826.0,7.0,78436.08571428571
2026,944.0,807.0,6.0,78391.7
2027,944.0,13.0,8.0,78509.05714285714
2028,944.0,815.0,13.0,78993.3
2029,944.0,830.0,10.0,78832.67142857143
2030,944.0,154.0,9.0,78678.75714285714
2031,944.0,831.0,14.0,79014.38571428572
2032,944.0,18.0,15.0,79022.42857142857
2033,944.0,817.0,12.0,78879.71428571429
2034,944.0,813.0,11.0,78857.7
2035,944.0,4.0,16.0,79155.44285714286
2036,944.0,834.0,19.0,81995.88059701493
2037,944.0,828.0,17.0,79425.79710144928
2038,944.0,829.0,18.0,81838.5671641791
2039,945.0,3.0,1.0,107457.72727272728
2040,945.0,1.0,2.0,107608.10909090909
2041,945.0,8.0,3.0,107811.0
2042,945.0,815.0,5.0,108620.4909090909
2043,945.0,807.0,7.0,109159.87272727273
2044,945.0,817.0,6.0,108639.72727272728
2045,945.0,832.0,11.0,109340.0
2046,945.0,13.0,8.0,109235.01818181819
2047,945.0,826.0,10.0,109319.01818181819
2048,945.0,822.0,14.0,110004.62962962964
2049,945.0,830.0,12.0,109704.88888888889
2050,945.0,20.0,4.0,108252.90909090909
2051,945.0,18.0,13.0,109995.9074074074
2052,945.0,831.0,16.0,110113.0
2053,945.0,154.0,9.0,109243.2
2054,945.0,828.0,15.0,110040.0
2055,945.0,829.0,18.0,113098.18867924529
2056,945.0,833.0,19.0,114454.26923076923
2057,945.0,4.0,17.0,112409.83018867925
2058,948.0,20.0,3.0,114126.45614035087
2059,948.0,8.0,3.0,152368.7619047619
2060,948.0,3.0,1.0,113957.28070175438
2061,948.0,830.0,10.0,115305.22807017544
2062,948.0,13.0,5.0,114992.0
2063,948.0,1.0,2.0,114098.68421052632
2064,948.0,832.0,9.0,115285.0
2065,948.0,807.0,7.0,115259.01754385965
2066,948.0,817.0,4.0,114384.12280701754
2067,948.0,4.0,13.0,96207.75
2068,948.0,815.0,13.0,115566.0350877193
2069,948.0,18.0,14.0,116021.75
2070,948.0,835.0,11.0,115420.42105263157
2071,948.0,836.0,16.0,117592.03571428571
2072,948.0,828.0,16.0,127522.02631578948
2073,948.0,831.0,15.0,116172.89285714286
2074,948.0,822.0,8.0,115275.75438596492
2075,948.0,154.0,6.0,115221.85964912281
2076,948.0,837.0,18.0,99412.23529411765
2077,948.0,821.0,12.0,96172.0
2078,948.0,825.0,12.0,115459.14035087719
2079,949.0,3.0,1.0,98503.43859649122
2080,949.0,13.0,8.0,100326.51785714286
2081,949.0,822.0,9.0,100450.64285714286
2082,949.0,817.0,4.0,99599.82456140351
2083,949.0,8.0,2.0,98683.82456140351
2084,949.0,154.0,5.0,99877.1052631579
2085,949.0,1.0,3.0,99032.35087719298
2086,949.0,821.0,18.0,105927.22222222222
2087,949.0,830.0,6.0,99923.24561403508
2088,949.0,18.0,10.0,100905.83333333333
2089,949.0,832.0,18.0,104221.06896551725
2090,949.0,815.0,16.0,101165.57142857143
2091,949.0,838.0,10.0,100501.625
2092,949.0,836.0,13.0,101005.67857142857
2093,949.0,826.0,7.0,100282.67857142857
2094,949.0,807.0,15.0,101132.92857142857
2095,949.0,828.0,12.0,100960.30357142857
2096,949.0,837.0,17.0,101504.01785714286
2097,949.0,831.0,14.0,101113.66071428571
2098,949.0,825.0,11.0,100821.14285714286
2099,224.0,30.0,9.0,99427.09375
2100,224.0,56.0,3.0,97121.75862068965
2101,224.0,55.0,5.0,97365.88888888889
2102,224.0,77.0,4.0,97371.1724137931
2103,224.0,71.0,1.0,96042.94827586207
2104,224.0,35.0,2.0,96698.46551724138
2105,224.0,57.0,5.0,97682.10344827586
2106,224.0,14.0,12.0,99797.70833333333
2107,224.0,44.0,7.0,98148.56140350878
2108,224.0,64.0,10.0,100101.58928571429
2109,224.0,22.0,7.0,98117.6551724138
2110,224.0,84.0,18.0,116481.0
2111,224.0,49.0,8.0,98411.15789473684
2112,224.0,73.0,9.0,100029.08928571429
2113,224.0,50.0,16.0,100697.46666666666
2114,224.0,79.0,11.0,101305.94545454545
2115,224.0,63.0,6.0,97950.54385964913
2116,224.0,83.0,12.0,108062.57142857143
2117,224.0,21.0,13.0,101550.65625
2118,225.0,30.0,3.0,94293.84285714285
2119,225.0,56.0,7.0,95306.25714285714
2120,225.0,55.0,2.0,93112.08450704225
2121,225.0,77.0,14.0,102928.5
2122,225.0,71.0,1.0,92858.81690140846
2123,225.0,35.0,2.0,99852.80769230769
2124,225.0,57.0,4.0,94514.91428571429
2125,225.0,14.0,14.0,102929.72413793103
2126,225.0,44.0,6.0,94771.87142857142
2127,225.0,64.0,8.0,96055.15942028986
2128,225.0,22.0,4.0,96267.62711864407
2129,225.0,84.0,7.0,96176.09375
2130,225.0,65.0,15.0,104137.89285714286
2131,225.0,49.0,6.0,101033.88888888889
2132,225.0,73.0,13.0,101923.66666666667
2133,225.0,50.0,14.0,102724.47368421052
2134,225.0,79.0,9.0,96535.20289855072
2135,225.0,63.0,5.0,94661.64285714286
2136,225.0,83.0,10.0,97101.13235294117
2137,225.0,69.0,11.0,99297.86567164179
2138,225.0,85.0,19.0,108031.61538461539
2139,226.0,30.0,10.0,99094.89130434782
2140,226.0,56.0,5.0,96671.01388888889
2141,226.0,55.0,3.0,95973.27777777778
2142,226.0,77.0,3.0,97311.0
2143,226.0,71.0,1.0,95768.36111111111
2144,226.0,35.0,2.0,95937.34722222222
2145,226.0,57.0,11.0,94118.26315789473
2146,226.0,14.0,7.0,96787.80555555556
2147,226.0,44.0,8.0,96800.23611111111
2148,226.0,64.0,15.0,95564.68965517242
2149,226.0,22.0,4.0,96534.06944444444
2150,226.0,84.0,13.0,101330.0
2151,226.0,65.0,9.0,98319.59154929577
2152,226.0,49.0,7.0,101214.625
2153,226.0,73.0,18.0,97189.45833333333
2154,226.0,50.0,6.0,96725.48611111111
2155,226.0,79.0,13.0,94911.89285714286
2156,226.0,63.0,14.0,126478.38888888889
2157,226.0,83.0,12.0,100479.82051282052
2158,226.0,58.0,12.0,101247.90909090909
2159,226.0,69.0,20.0,98683.375
2160,226.0,85.0,10.0,100528.26086956522
2161,227.0,30.0,2.0,83690.07462686567
2162,227.0,56.0,17.0,89996.5
2163,227.0,55.0,13.0,96595.0
2164,227.0,77.0,9.0,84888.5671641791
2165,227.0,71.0,4.0,84178.86567164179
2166,227.0,35.0,1.0,83678.70149253731
2167,227.0,57.0,8.0,84849.41791044777
2168,227.0,14.0,3.0,84168.76119402985
2169,227.0,44.0,16.0,89376.16666666667
2170,227.0,64.0,11.0,86014.19696969698
2171,227.0,22.0,5.0,84181.88059701493
2172,227.0,84.0,6.0,84508.05970149254
2173,227.0,65.0,7.0,84843.28358208956
2174,227.0,49.0,11.0,85645.03389830509
2175,227.0,73.0,13.0,86368.13846153846
2176,227.0,50.0,10.0,84890.71052631579
2177,227.0,79.0,12.0,86332.2923076923
2178,227.0,63.0,10.0,85096.65151515152
2179,227.0,83.0,14.0,86821.78461538462
2180,227.0,21.0,15.0,87156.46153846153
2181,228.0,30.0,2.0,91152.63492063493
2182,228.0,56.0,4.0,91868.87301587302
2183,228.0,55.0,6.0,92638.66129032258
2184,228.0,77.0,3.0,91635.66666666667
2185,228.0,71.0,1.0,90891.36507936507
2186,228.0,35.0,6.0,92440.94736842105
2187,228.0,57.0,7.0,93264.98360655738
2188,228.0,14.0,4.0,92000.63636363637
2189,228.0,44.0,8.0,93205.25925925926
2190,228.0,64.0,7.0,93440.85483870968
2191,228.0,22.0,5.0,92137.23809523809
2192,228.0,84.0,12.0,93113.55555555556
2193,228.0,65.0,20.0,100744.96
2194,228.0,49.0,7.0,92806.0
2195,228.0,73.0,13.0,94589.75
2196,228.0,50.0,9.0,92832.76315789473
2197,228.0,79.0,6.0,92968.51111111112
2198,228.0,63.0,6.0,92057.26086956522
2199,228.0,83.0,9.0,95400.29508196721
2200,228.0,21.0,17.0,94590.96666666666
2201,228.0,69.0,10.0,97808.57627118644
2202,229.0,56.0,7.0,100284.94117647059
2203,229.0,55.0,7.0,99163.23333333334
2204,229.0,77.0,3.0,112923.88888888889
2205,229.0,71.0,1.0,103130.275
2206,229.0,35.0,4.0,98064.10606060606
2207,229.0,57.0,5.0,97534.95714285714
2208,229.0,14.0,2.0,96672.76
2209,229.0,44.0,1.0,96608.38666666667
2210,229.0,64.0,14.0,122728.2
2211,229.0,84.0,7.0,109769.7
2212,229.0,65.0,3.0,97108.42666666667
2213,229.0,49.0,4.0,97584.77027027027
2214,229.0,73.0,14.0,125824.66666666667
2215,229.0,79.0,13.0,124511.5
2216,229.0,63.0,4.0,97526.37142857142
2217,229.0,69.0,10.0,107826.7
2218,230.0,30.0,1.0,110604.72307692308
2219,230.0,56.0,5.0,119611.0
2220,230.0,55.0,2.0,111301.67692307693
2221,230.0,77.0,5.0,112475.13636363637
2222,230.0,71.0,8.0,114910.0
2223,230.0,35.0,3.0,111349.15384615384
2224,230.0,57.0,5.0,113391.96875
2225,230.0,44.0,14.0,148270.0
2226,230.0,64.0,6.0,114816.49206349206
2227,230.0,22.0,6.0,112944.11111111111
2228,230.0,84.0,9.0,113839.5294117647
2229,230.0,65.0,8.0,113257.15
2230,230.0,49.0,4.0,112583.140625
2231,230.0,50.0,5.0,112671.14893617021
2232,230.0,79.0,13.0,123231.25
2233,230.0,63.0,12.0,124371.1875
2234,230.0,21.0,16.0,183566.0
2235,231.0,30.0,9.0,86067.68292682926
2236,231.0,56.0,4.0,93016.0
2237,231.0,55.0,3.0,84320.59420289854
2238,231.0,77.0,4.0,84720.83333333333
2239,231.0,71.0,1.0,83528.47826086957
2240,231.0,35.0,2.0,83589.10144927536
2241,231.0,57.0,5.0,84993.89705882352
2242,231.0,14.0,4.0,84451.27536231885
2243,231.0,44.0,7.0,85488.05128205128
2244,231.0,64.0,12.0,86301.65789473684
2245,231.0,22.0,15.0,87975.27272727272
2246,231.0,84.0,6.0,85249.0294117647
2247,231.0,65.0,7.0,85517.39705882352
2248,231.0,49.0,8.0,85499.31578947368
2249,231.0,73.0,18.0,89621.66666666667
2250,231.0,50.0,11.0,86937.4
2251,231.0,79.0,19.0,89674.83333333333
2252,231.0,63.0,10.0,85795.82051282052
2253,231.0,83.0,9.0,87115.86363636363
2254,231.0,21.0,8.0,86627.82089552238
2255,231.0,69.0,10.0,88653.65909090909
2256,231.0,85.0,17.0,89384.0
2257,232.0,56.0,19.0,89188.8
2258,232.0,55.0,3.0,81044.95833333333
2259,232.0,77.0,4.0,81050.75
2260,232.0,71.0,1.0,80399.93055555556
2261,232.0,35.0,2.0,80512.80555555556
2262,232.0,57.0,5.0,81271.79166666667
2263,232.0,14.0,6.0,81558.77464788733
2264,232.0,44.0,7.0,81804.50704225352
2265,232.0,64.0,9.0,82321.0
2266,232.0,22.0,9.0,82321.7042253521
2267,232.0,84.0,8.0,82077.50704225352
2268,232.0,65.0,11.0,83765.32857142857
2269,232.0,49.0,10.0,82754.23214285714
2270,232.0,73.0,12.0,84350.36231884058
2271,232.0,50.0,11.0,82559.4
2272,232.0,79.0,12.0,83341.66666666667
2273,232.0,63.0,10.0,83036.9857142857
2274,232.0,83.0,13.0,85030.9420289855
2275,232.0,21.0,18.0,88483.0
2276,232.0,69.0,15.0,84572.27586206897
2277,232.0,85.0,19.0,89370.5
2278,233.0,30.0,20.0,127788.66666666667
2279,233.0,56.0,6.0,93952.8
2280,233.0,55.0,4.0,92460.36363636363
2281,233.0,77.0,2.0,91801.6393442623
2282,233.0,71.0,3.0,91430.30769230769
2283,233.0,35.0,1.0,91489.73770491804
2284,233.0,57.0,3.0,92323.01639344262
2285,233.0,14.0,5.0,92842.31147540984
2286,233.0,44.0,13.0,96710.275
2287,233.0,64.0,12.0,95582.26315789473
2288,233.0,22.0,4.0,92583.44262295082
2289,233.0,84.0,6.0,93296.43333333333
2290,233.0,65.0,9.0,94008.26666666666
2291,233.0,49.0,8.0,93995.01666666666
2292,233.0,73.0,15.0,95381.92307692308
2293,233.0,50.0,10.0,94092.5
2294,233.0,79.0,15.0,95348.58333333333
2295,233.0,63.0,7.0,93637.7
2296,233.0,83.0,16.0,95990.09523809524
2297,233.0,21.0,11.0,95663.74576271187
2298,234.0,30.0,4.0,109887.42222222222
2299,234.0,56.0,7.0,110680.88235294117
2300,234.0,55.0,2.0,109219.3111111111
2301,234.0,77.0,1.0,108971.73809523809
2302,234.0,71.0,1.0,108964.82222222222
2303,234.0,35.0,3.0,109718.73333333334
2304,234.0,57.0,8.0,109992.0
2305,234.0,14.0,5.0,109902.51111111112
2306,234.0,44.0,7.0,111273.97777777778
2307,234.0,64.0,10.0,110947.8947368421
2308,234.0,22.0,6.0,111233.6888888889
2309,234.0,84.0,10.0,113278.45454545454
2310,234.0,65.0,15.0,119931.52
2311,234.0,49.0,8.0,111608.31818181818
2312,234.0,73.0,11.0,113708.43181818182
2313,234.0,79.0,14.0,112447.26315789473
2314,234.0,63.0,9.0,112335.63636363637
2315,234.0,83.0,12.0,114621.69767441861
2316,235.0,30.0,3.0,83599.35714285714
2317,235.0,56.0,6.0,84191.67741935483
2318,235.0,55.0,3.0,83965.5974025974
2319,235.0,77.0,4.0,83819.0625
2320,235.0,71.0,2.0,82881.92207792208
2321,235.0,35.0,1.0,82870.74025974025
2322,235.0,57.0,4.0,84257.07894736843
2323,235.0,14.0,7.0,83936.60869565218
2324,235.0,44.0,5.0,85005.17105263157
2325,235.0,64.0,19.0,100435.0
2326,235.0,22.0,6.0,85259.62666666666
